first_name,second_name,element_type,total_points,minutes,goals_scored,assists,goals_conceded,bonus,clean_sheets,red_cards,yellow_cards,now_cost,value_added,value_added_per_90,value_added_per_million,vapm_per_90
Fabián,Balbuena,2,61,2013,1,0,32,3,5,0,2,4.5,27,1.207,54.0,2.414
Ben,Johnson,2,2,62,0,0,1,0,0,0,0,4.0,0,0.0,0,0.0
Marko,Arnautovic,4,117,1988,10,5,34,15,4,0,3,7.0,67,3.033,26.8,1.213
Javier,Hernández Balcázar,4,86,1326,7,4,20,10,6,0,2,6.0,48,3.258,32.0,2.172
Alexandre Nascimento,Costa Silva,4,1,17,0,0,0,0,0,0,0,4.5,0,0.0,0,0.0
Lukasz,Fabianski,1,143,3420,0,0,55,15,7,0,0,5.0,43,1.132,43.0,1.132
Michail,Antonio,3,118,2093,6,8,30,6,7,0,3,7.0,64,2.752,25.6,1.101
Felipe Anderson,Pereira Gomes,3,155,3045,9,6,49,18,7,0,3,7.0,85,2.512,34.0,1.005
Manuel,Lanzini,3,31,685,1,2,12,3,2,0,2,6.5,14,1.839,7.0,0.92
Andriy,Yarmolenko,3,27,456,2,1,6,2,1,0,2,6.0,14,2.763,9.333,1.842
Robert,Snodgrass,3,85,2215,2,5,33,9,5,0,10,5.5,29,1.178,29.0,1.178
Jack,Wilshere,3,17,388,0,2,10,0,1,0,2,5.0,5,1.16,10.0,2.32
Declan,Rice,3,92,3003,2,0,47,9,6,0,4,5.0,21,0.629,42.0,1.259
Mark,Noble,3,99,2289,5,5,31,5,7,1,6,5.0,43,1.691,86.0,3.381
Carlos,Sánchez,3,9,240,0,0,4,0,0,0,0,4.5,0,0.0,0,0.0
Grady,Diangana,3,25,600,0,1,13,0,2,0,0,4.5,5,0.75,0,0.0
Pedro,Obiang,3,43,1116,0,2,21,1,2,0,0,4.5,9,0.726,0,0.0
Matt,Doherty,2,144,3141,4,7,41,12,8,0,5,6.0,84,2.407,42.0,1.203
Jonathan,Castro Otto,2,103,2772,1,3,39,9,8,0,6,5.5,50,1.623,33.333,1.082
Conor,Coady,2,94,3420,0,0,46,6,9,0,5,5.0,37,0.974,37.0,0.974
Ryan,Bennett,2,89,3060,1,0,38,1,9,0,12,5.0,31,0.912,31.0,0.912
Willy,Boly,2,120,3168,4,0,43,10,8,1,2,5.0,61,1.733,61.0,1.733
Rúben Gonçalo,Silva Nascimento Vinagre,2,24,703,0,0,9,0,1,0,1,4.5,3,0.384,6.0,0.768
Romain,Saïss,2,47,1142,2,0,17,5,3,0,7,4.5,22,1.734,44.0,3.468
Max,Kilman,2,1,1,0,0,0,0,0,0,0,4.0,0,0.0,0,0.0
Raúl,Jiménez,4,181,3112,13,10,40,31,12,0,4,7.5,109,3.152,36.333,1.051
Diogo,Jota,4,139,2352,9,8,29,13,10,0,11,6.5,62,2.372,31.0,1.186
Rui Pedro,dos Santos Patrício,1,118,3330,0,0,46,4,8,0,0,5.0,36,0.973,36.0,0.973
John,Ruddy,1,7,90,0,0,0,0,1,0,0,4.5,4,4.0,8.0,8.0
Will,Norris,1,1,1,0,0,0,0,0,0,0,4.0,0,0.0,0,0.0
Rúben Diogo,da Silva Neves,3,104,3006,4,3,43,7,8,0,8,5.5,36,1.078,36.0,1.078
João Filipe Iria,Santos Moutinho,3,119,3030,1,8,39,13,9,0,4,5.5,47,1.396,47.0,1.396
Morgan,Gibbs-White,3,37,645,0,1,12,0,4,0,1,5.0,6,0.837,12.0,1.674
Adama,Traoré,3,44,884,1,1,13,2,1,0,1,5.0,10,1.018,20.0,2.036
Hélder,Costa,3,52,1333,1,2,19,0,5,0,3,5.0,13,0.878,26.0,1.755
Ivan,Cavaleiro,3,48,677,3,1,11,3,1,0,1,5.0,21,2.792,42.0,5.583
Leander,Dendoncker,3,48,1465,2,0,21,1,3,0,1,4.5,13,0.799,0,0.0
